"Name: SkuLevels"
"Date/Time: 2025-06-04 13:45:27"

Location,Part,Part Description,Dealer Net price (UCS16),Assortment Group (SC8),Production ROP,Production Stock Maximum,Optimized ROP,Optimized Stock Maximum ,Fixed ROP (Post-Optimization),Fixed Stock Maximum (Post-Optimization),End Date,Override Reason,Override Status,Comment,Demand 12 months (UCS19),On Hand New,Bin Location (UCS18),Production Status,Total Period Forecast,AssortmentId (UCPM2),Type of Phase Out (SC4),Effective Lead Time
70913,2098522,injector,"5,127.55",D,-1,0,-1,0,,,,,,,0,0,1D12C01,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2099046,level sensor,394.42,D,1,2,1,2,,,,,,,17,3,1E01C01,Auto Approved,1.3517,"=""1000""",Planned,9.00
70913,2100160,O-ring,114.38,D,-1,0,-1,0,,,,,,,0,108,1L09E02,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2101942,exh manifold,"1,349.20",D,-1,0,-1,0,,,,,,,0,1,1F11D05,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2101943,exh manifold,"1,046.21",D,-1,0,-1,0,,,,,,,1,0,1H12E01,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2102176,bracket,483.05,D,-1,0,-1,0,,,,,,,1,0,NOT BINNED,Auto Approved,0.0833,"=""1000""",Planned,9.00
70913,2104424,crossmember,"6,708.02",D,-1,0,-1,0,,,,,,,0,1,2H12H01,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2104581,roof panel,"1,941.81",D,-1,0,-1,0,,,,,,,1,0,NOT BINNED,Auto Approved,0.3333,"=""1000""",Planned,9.00
70913,2104767,washer,8.35,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2105702,gasket,29.32,D,1,2,1,2,,,,,,,3,3,1B06H03,Auto Approved,0.2500,"=""1000""",Planned,9.00
70913,210725,gasket,4.45,D,-1,0,-1,0,,,,,,,0,3,1K04F02,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2107804,screw plate,90.58,D,-1,0,-1,0,,,,,,,0,0,1C05G04,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2108852,banjo screw,96.98,D,-1,0,-1,0,,,,,,,0,0,1F04C01,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2108947,seal,129.62,D,1,2,1,2,,,,,,,5,3,1D06G03,Auto Approved,0.5148,"=""1000""",Planned,9.00
70913,2110088,noise absorbent,"2,283.84",D,-1,0,-1,0,,,,,,,0,1,DEP3-29,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2110183,rep kit,547.31,D,0,1,0,1,,,,,,,4,1,1F06G03,Auto Approved,0.3707,"=""1000""",Planned,9.00
70913,2110192,sealing ring,21.66,D,-1,0,-1,0,,,,,,,1,3,1L10E04,Auto Approved,0.0833,"=""1000""",Planned,9.00
70913,2110474,level sensor,488.97,D,-1,0,-1,0,,,,,,,3,1,1F03D02,Auto Approved,0.3250,"=""1000""",Planned,9.00
70913,2110742,belt,"3,099.91",D,-1,0,-1,0,,,,,,,1,0,1G02A06,Auto Approved,0.3333,"=""1000""",Planned,9.00
70913,2111292,bumper cover,"1,135.38",D,-1,0,-1,0,,,,,,,0,1,DEP3-09,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2112979,spring clamp,10.14,D,-1,0,-1,0,,,,,,,0,0,1C10E03,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2114752,gr ball bearing,654.03,D,0,1,0,1,,,,,,,6,2,1K09K03,Auto Approved,0.4744,"=""1000""",Planned,9.00
70913,2116024,fr view mirror,"1,054.13",D,-1,0,-1,0,,,,,,,1,1,1C02A01,Auto Approved,0.0833,"=""1000""",Planned,9.00
70913,2116200,ID button,94.86,D,1,2,1,2,,,,,,,21,19,1L02H06,Auto Approved,0.4975,"=""1000""",Planned,9.00
70913,2116382,windscreen,"1,976.87",D,-1,0,-1,0,,,,,,,0,0,AMZ-13,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2116845,mirror glass,748.48,D,-1,0,-1,0,,,,,,,2,1,1A01F01,Auto Approved,0.1833,"=""1000""",Planned,9.00
70913,2116846,mirror glass,748.48,D,-1,0,-1,0,,,,,,,2,0,1A02C06,Auto Approved,0.1667,"=""1000""",Planned,9.00
70913,2116848,mirror glass,512.25,D,-1,0,-1,0,,,,,,,1,0,1A01F05,Auto Approved,0.0833,"=""1000""",Planned,9.00
70913,2116849,mirror glass,499.06,D,0,1,0,1,,,,,,,3,1,1C03E01,Auto Approved,0.2642,"=""1000""",Planned,9.00
70913,2117112,ventilat valve,260.56,D,-1,0,-1,0,,,,,,,1,0,1L07E05,Auto Approved,0.0833,"=""1000""",Planned,9.00
70913,2117983,seal tape,72.13,D,-1,0,-1,0,,,,,,,0,2,1L01H03,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,211808,washer,21.74,D,-1,0,-1,0,,,,,,,0,0,1L02B04,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2118247,cover,145.12,D,-1,0,-1,0,,,,,,,0,2,1F05A01,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,211827,gasket,30.98,D,-1,0,-1,0,,,,,,,0,0,1F01K04,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2118477,cover,88.80,C,0,2,0,2,,,,99 - Compulsory,Recommended,,6,5,1L09C01,Auto Approved,0.3505,"=""1000""",Planned,9.00
70913,2119058,air pipe,257.15,D,-1,0,-1,0,,,,,,,0,1,1F10F01,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2119446,cover,300.26,D,-1,0,-1,0,,,,,,,1,4,1C03F01,Auto Approved,0.0833,"=""1000""",Planned,9.00
70913,2119451,cover,199.86,D,1,2,1,2,,,,,,,3,2,1C06D06,Auto Approved,0.2583,"=""1000""",Planned,9.00
70913,2119458,cover,284.19,D,1,2,1,2,,,,,,,3,2,1L11A04,Auto Approved,0.3175,"=""1000""",Planned,9.00
70913,2119463,cover,211.03,D,-1,0,-1,0,,,,,,,2,2,1C03G01,Auto Approved,0.2500,"=""1000""",Planned,9.00
70913,2121772,wear washer,111.57,D,-1,0,-1,0,,,,,,,4,0,1F05D05,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2122498,contact housing,165.19,D,-1,0,-1,0,,,,,,,1,0,NOT BINNED,Auto Approved,0.1667,"=""1000""",Planned,9.00
70913,2123219,trim panel,"1,427.30",D,-1,0,-1,0,,,,,,,2,2,4A03A02,Auto Approved,0.2500,"=""1000""",Planned,9.00
70913,2123220,trim panel,"1,441.21",D,-1,0,-1,0,,,,,,,1,1,DEP3-18,Auto Approved,0.0833,"=""1000""",Planned,9.00
70913,2123639,headlamp,"1,805.47",D,-1,0,-1,0,,,,,,,0,0,1B11G06,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2123640,headlamp,"1,315.74",D,-1,0,-1,0,,,,,,,0,0,1A03K01,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2123725,O-ring,62.41,D,-1,0,-1,0,,,,,,,0,1,1L07C02,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2124010,hose,67.93,D,-1,0,-1,0,,,,,,,1,0,1K04E01,Auto Approved,0.3333,"=""1000""",Planned,9.00
70913,2124011,seal,452.20,D,-1,0,-1,0,,,,,,,0,0,1H12A04,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2124015,seal,447.38,D,-1,0,-1,0,,,,,,,0,1,1C02E01,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2124544,hose,140.74,D,-1,0,-1,0,,,,,,,0,0,1L08E06,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2124547,hose,206.72,D,-1,0,-1,0,,,,,,,0,0,1L01H04,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2125181,hinge pin,136.07,D,-1,0,-1,0,,,,,,,0,0,1G02L01,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2125507,fork,640.64,D,-1,0,-1,0,,,,,,,0,0,1L10C06,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2125971,cooling fan,343.23,D,-1,0,-1,0,,,,,,,0,0,1G10F02,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2125973,control panel,150.01,D,-1,0,-1,0,,,,,,,0,1,1B06C01,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2126714,turbocharger,"9,049.10",D,-1,0,-1,0,,,,,,,1,1,1E02K06,Auto Approved,0.0833,"=""1000""",Planned,9.00
70913,2126955,vane,118.14,D,-1,0,-1,0,,,,,,,0,0,1D05H03,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2126956,vane,128.59,D,-1,0,-1,0,,,,,,,0,0,1G10C03,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2127218,insert union,147.98,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2127978,link rod,34.88,D,-1,0,-1,0,,,,,,,1,0,1D05D04,Auto Approved,0.3333,"=""1000""",Planned,9.00
70913,2128076,temp sensor,374.31,D,-1,0,-1,0,,,,,,,0,0,1L01D04,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2128511,cover,22.54,D,-1,0,-1,0,,,,,,,2,2,1L03C03,Auto Approved,0.1667,"=""1000""",Planned,9.00
70913,2128512,cover,18.60,D,-1,0,-1,0,,,,,,,2,4,1C05E03,Auto Approved,0.1833,"=""1000""",Planned,9.00
70913,2129404,idler roller,"1,446.53",D,-1,0,-1,0,,,,,,,0,0,1A02D05,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2129517,gas spring,150.21,D,-1,0,-1,0,,,,,,,1,1,1H08E05,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2129590,washer,14.12,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2129924,bracket,"4,529.95",D,-1,0,-1,0,,,,,,,0,0,1B12G01,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2130086,rep kit,"1,482.01",D,-1,0,-1,0,,,,,,,2,0,1F11D06,Auto Approved,0.1667,"=""1000""",Planned,9.00
70913,2130162,comp ring,320.04,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2130342,hose,182.46,D,-1,0,-1,0,,,,,,,0,1,1B03G02,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2132426,label,24.66,D,-1,0,-1,0,,,,,,,0,2,1L06H03,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2132724,wear washer,95.25,D,-1,0,-1,0,,,,,,,0,12,1G02K01,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2133348,oil dipstick,663.84,C,0,1,0,1,,,,99 - Compulsory,Recommended,,0,1,1H09D01,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2134356,maintenance kit,299.47,D,6,12,6,12,,,,,,,101,25,4A02B03,Auto Approved,6.3333,"=""1000""",Planned,9.00
70913,2134422,valve,889.28,D,-1,0,-1,0,,,,,,,0,6,1B06G05,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2134875,cover,97.47,D,-1,0,-1,0,,,,,,,1,0,1H10C03,Auto Approved,0.0833,"=""1000""",Planned,9.00
70913,2135977,bearing housing,"4,611.63",D,-1,0,-1,0,,,,,,,0,0,1C03C03,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,213604,bearing,283.39,D,-1,0,-1,0,,,,,,,2,0,1L02D06,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2136506,cover,753.92,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2137185,gasket,122.58,D,2,4,2,4,,,,,,,17,4,1L07G01,Auto Approved,1.3846,"=""1000""",Planned,9.00
70913,2140423,bracket,302.39,D,-1,0,-1,0,,,,,,,0,1,1C06D03,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2140809,reduct. pick-up,"3,450.71",D,-1,0,-1,0,,,,,,,1,0,NOT BINNED,Auto Approved,0.0833,"=""1000""",Planned,9.00
70913,2141714,thong,80.62,D,-1,0,-1,0,,,,,,,0,0,1F04D06,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2142421,hose assembly,426.41,D,-1,0,-1,0,,,,,,,0,0,1D09E06,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2142424,hose assembly,507.88,D,-1,0,-1,0,,,,,,,0,1,1K09F06,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2142439,hose assembly,441.44,D,-1,0,-1,0,,,,,,,0,3,1B04E03,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2142544,hose assembly,526.84,D,-1,0,-1,0,,,,,,,0,1,1B03G05,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,214369,ball,0.91,D,-1,0,-1,0,,,,,,,0,4,1L07C04,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2144355,cone,162.94,C,-1,0,0,1,,,,99 - Compulsory,Recommended,,0,0,,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2144362,lock washer,89.92,C,-1,0,0,1,,,,99 - Compulsory,Recommended,,0,0,,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2145693,bleed pipe,972.18,D,-1,0,-1,0,,,,,,,0,0,1H02H04,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2145694,bleed pipe,717.07,D,0,1,0,1,,,,,,,3,1,1G01D01,Auto Approved,0.2575,"=""1000""",Planned,9.00
70913,2146222,contrast tape,35.04,D,-1,0,-1,0,,,,,,,0,0,1G04E02,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2146846,logotype,275.29,D,-1,0,-1,0,,,,,,,0,0,1F09C06,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2146847,logotype,209.93,D,-1,0,-1,0,,,,,,,0,0,1F03E02,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,214747,gasket,3.43,D,-1,0,-1,0,,,,,,,0,0,1H07G02,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,214857,ball,18.38,D,-1,0,-1,0,,,,,,,0,3,1L05D03,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2149137,wear washer,90.16,D,-1,0,-1,0,,,,,,,0,6,1G02H02,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2153194,spiral cable,806.57,D,-1,0,-1,0,,,,,,,1,0,NOT BINNED,Auto Approved,0.1667,"=""1000""",Planned,9.00
70913,2153365,insert,9.18,D,6,8,6,8,,,,,,,35,31,1G04B02,Auto Approved,2.1538,"=""1000""",Planned,9.00
70913,2153869,maintenance kit,553.08,D,0,1,0,1,,,,,,,4,13,4A02C06,Auto Approved,0.1667,"=""1000""",Planned,9.00
70913,2153906,nozzle,417.39,D,-1,0,-1,0,,,,,,,12,0,1B11D06,Auto Approved,1.0500,"=""1000""",Planned,9.00
70913,2154131,cable h,"2,646.76",D,-1,0,-1,0,,,,,,,2,1,1B10F01,Auto Approved,0.1667,"=""1000""",Planned,9.00
70913,2154138,cable h,249.08,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2154144,cable h,"1,278.21",D,0,1,0,1,,,,,,,10,1,1L01C03,Auto Approved,0.8462,"=""1000""",Planned,9.00
70913,2154180,cable h,"1,483.98",D,0,1,0,1,,,,,,,3,1,1E02D05,Auto Approved,0.3425,"=""1000""",Planned,9.00
70913,2154342,air pipe,514.20,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2154868,ID butt. reader,109.97,D,-1,0,-1,0,,,,,,,0,0,1L06H02,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2155431,contact housing,927.14,D,-1,0,-1,0,,,,,,,1,0,NOT BINNED,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2156615,reductant tank,"4,303.08",D,-1,0,-1,0,,,,,,,0,0,ESTOQUE,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2156619,contrast tape,98.76,D,-1,0,-1,0,,,,,,,0,0,1C04B02,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2156626,bush,67.73,D,-1,0,-1,0,,,,,,,0,8,1K09F01,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2156792,cable h,"3,318.23",D,-1,0,-1,0,,,,,,,1,0,1D10D01,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2157404,IP,"4,309.96",D,-1,0,-1,0,,,,,,,1,0,NOT BINNED,Auto Approved,0.1667,"=""1000""",Planned,9.00
70913,2157511,screw,72.02,D,1,2,1,2,,,,,,,5,2,1E02C06,Auto Approved,0.4648,"=""1000""",Planned,9.00
70913,2157556,taper roll bear,"1,136.97",D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2157768,nut,245.39,D,-1,0,-1,0,,,,,,,0,2,1F10C02,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2157861,vib insulator,26.97,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2159099,hose,"1,297.43",D,-1,0,-1,0,,,,,,,0,0,1G01N01,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2159100,hose,949.47,D,-1,0,-1,0,,,,,,,0,0,1G01K01,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2159311,vib insulator,28.77,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2161975,screw,16.66,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,216247,spacing sleeve,86.94,D,-1,0,-1,0,,,,,,,0,8,1L06D06,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2162652,vane,256.60,D,-1,0,-1,0,,,,,,,0,0,1F09G06,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2162653,vane,256.38,D,-1,0,-1,0,,,,,,,1,0,1D10B01,Auto Approved,0.0833,"=""1000""",Planned,9.00
70913,2163818,clamp,206.18,D,-1,0,-1,0,,,,,,,0,0,1F12K05,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2163841,screw,9.36,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2165310,plug,300.24,D,-1,0,-1,0,,,,,,,0,0,1F08F01,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2165390,coupling cone,"4,376.79",D,-1,0,-1,0,,,,,,,1,0,1B08G01,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2168490,wheel sensor,759.49,D,-1,0,-1,0,,,,,,,0,2,1C01C05,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2169073,turbo manifold,"1,237.58",D,-1,0,-1,0,,,,,,,0,1,1H10G06,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2169155,rep kit,331.24,D,-1,0,-1,0,,,,,,,0,0,1D02H03,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2171342,injection pump,"29,324.22",D,-1,0,-1,0,,,,,,,1,0,NOT BINNED,Auto Approved,0.2000,"=""1000""",Planned,9.00
70913,2171715,rep kit,496.41,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2172312,hose,285.80,D,-1,0,-1,0,,,,,,,0,0,1G02G02,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2173774,screw,92.54,D,1,2,1,2,,,,,,,3,3,1G06F01,Auto Approved,0.1667,"=""1000""",Planned,9.00
70913,2175257,piston,349.55,D,-1,0,-1,0,,,,,,,0,0,1E04E04,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2175675,cover,"2,852.62",D,-1,0,-1,0,,,,,,,0,0,1D02B01,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2175692,hose,114.18,D,-1,0,-1,0,,,,,,,0,0,1F10E03,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2176066,rep kit,427.11,D,-1,0,-1,0,,,,,,,0,1,1E04C01,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2177099,fuel valve,282.88,D,-1,0,-1,0,,,,,,,0,0,1L01D04,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2180289,gasket,562.92,D,1,2,1,2,,,,,,,4,3,1D06E01,Auto Approved,0.6667,"=""1000""",Planned,9.00
70913,2181274,gasket,51.39,D,-1,0,-1,0,,,,,,,0,0,1F06G04,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2181643,cylinder,945.08,D,-1,0,-1,0,,,,,,,0,0,1K10E01,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,218182,hexagon screw,19.87,D,-1,0,-1,0,,,,,,,0,2,1H10K04,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2183266,washer,33.98,D,4,8,4,8,,,,,,,24,8,1K10C03,Auto Approved,1.3333,"=""1000""",Planned,9.00
70913,2184582,O-ring,67.11,D,-1,0,-1,0,,,,,,,0,0,1H09D06,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2184679,air vent,474.74,D,-1,0,-1,0,,,,,,,0,0,1B05K02,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2184704,air vent,563.93,D,-1,0,-1,0,,,,,,,0,0,1B05K01,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2184735,air vent,529.59,D,-1,0,-1,0,,,,,,,0,0,1B05K04,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2184739,oil sump,"6,238.69",D,-1,0,-1,0,,,,,,,0,1,DEP3-22,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2184740,air vent,563.93,D,-1,0,-1,0,,,,,,,0,1,1A02B01,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2184751,air vent,424.54,D,-1,0,-1,0,,,,,,,0,0,1B05K03,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2184753,air vent,452.08,D,-1,0,-1,0,,,,,,,0,0,1F09C02,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2185226,oil sump,"8,512.47",D,-1,0,-1,0,,,,,,,1,0,NOT BINNED,Auto Approved,0.3333,"=""1000""",Planned,9.00
70913,2185254,short engine,"149,451.95",N,-1,0,-1,0,,,,,,,0,0,PISO T,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2185325,oil dipstick,744.17,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2185839,air valve,599.79,D,1,2,1,2,,,,,,,13,3,1K08F01,Auto Approved,1.1667,"=""1000""",Planned,9.00
70913,2188169,valve seat,215.71,D,-1,0,-1,0,,,,,,,0,1,1L04G05,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2189423,maintenance kit,616.22,D,-1,0,-1,0,,,,,,,0,0,1C07A01,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2190306,connecting rod,"1,195.66",D,-1,0,-1,0,,,,,,,1,0,1E03E02,Auto Approved,0.3333,"=""1000""",Planned,9.00
70913,219193,bulb,8.38,D,-1,0,-1,0,,,,,,,0,9,1F05C01,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2192155,flexible hose,"1,187.43",D,-1,0,-1,0,,,,,,,0,0,1G10H05,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2192156,flexible hose,761.50,D,-1,0,-1,0,,,,,,,0,0,1G10H04,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2192378,protection,357.00,D,-1,0,-1,0,,,,,,,0,1,1C03E04,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2192475,sealing strip,591.99,D,-1,0,-1,0,,,,,,,0,0,1G12G06,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2192476,sealing strip,581.46,D,-1,0,-1,0,,,,,,,0,0,1D12G01,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2192719,bearing,"1,511.67",D,-1,0,-1,0,,,,,,,0,1,1F07B05,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2194044,contact housing,86.86,D,-1,0,-1,0,,,,,,,0,0,1G04D06,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2194081,seal,182.94,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2194913,cable h,338.44,D,-1,0,-1,0,,,,,,,2,0,1F12H06,Auto Approved,0.2500,"=""1000""",Planned,9.00
70913,219517,filter,323.08,D,-1,0,-1,0,,,,,,,0,0,2K03H01,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2195206,fan motor,"1,435.84",D,-1,0,-1,0,,,,,,,2,1,1C01G01,Auto Approved,0.1833,"=""1000""",Planned,9.00
70913,2196175,bump stop,166.10,D,-1,0,-1,0,,,,,,,0,2,1G04F05,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2196176,bump stop,53.70,D,-1,0,-1,0,,,,,,,6,4,1L08H05,Auto Approved,2.0000,"=""1000""",Planned,9.00
70913,2196243,intake valve,507.62,D,-1,0,-1,0,,,,,,,0,10,1C05B01,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2196579,piston ring kit,648.94,D,-1,0,-1,0,,,,,,,0,41,1F09H01,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2196742,bearing,127.92,D,2,3,3,4,,,,,,,26,3,1F10D03,Auto Approved,1.7875,"=""1000""",Planned,9.00
70913,2196775,bush,160.47,D,-1,0,-1,0,,,,,,,8,0,1K11E06,Auto Approved,0.6667,"=""1000""",Planned,9.00
70913,2197002,belt tensioner,"1,384.93",D,-1,0,-1,0,,,,,,,0,0,1H08K01,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2197003,belt tensioner,"1,895.10",D,-1,0,-1,0,,,,,,,2,0,1H08D01,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2197004,belt tensioner,"1,251.84",D,-1,0,-1,0,,,,,,,2,0,1H08E02,Auto Approved,0.2500,"=""1000""",Discontinued,9.00
70913,2197005,belt tensioner,"1,537.80",D,0,1,0,1,,,,,,,3,1,1D08E01,Auto Approved,0.2375,"=""1000""",Planned,9.00
70913,2197006,belt tensioner,"1,613.71",D,-1,0,-1,0,,,,,,,0,0,1H08K04,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2197071,fuel pipe,143.53,D,-1,0,-1,0,,,,,,,0,0,1B05F05,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2197091,fuel pipe,265.18,D,-1,0,-1,0,,,,,,,0,0,1B05G01,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2197094,fuel pipe,151.58,D,-1,0,-1,0,,,,,,,0,0,1B05F06,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2197095,fuel pipe,265.18,D,-1,0,-1,0,,,,,,,0,0,1B05H04,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2197097,fuel pipe,265.18,D,-1,0,-1,0,,,,,,,0,0,1B05G02,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2198278,reductant hose,"1,735.71",D,-1,0,-1,0,,,,,,,0,0,1G02G06,Auto Approved,0.0000,"=""1000""",Planned,9.00
70913,2198885,hose,"2,238.98",D,-1,0,-1,0,,,,,,,1,0,NOT BINNED,Auto Approved,0.3333,"=""1000""",Planned,9.00
